square_360_id,square_60_id,square_15_id,pixel_value,original_row_index,original_col_index
45,"(0,0)",TR,0,360,6504
45,"(0,0)",TR,41,368,6507
45,"(0,0)",TR,0,370,6496
45,"(1,1)",BL,43,439,6545
45,"(1,1)",BL,22,442,6551
45,"(1,1)",BL,21,449,6540
45,"(2,2)",BL,23,495,6600
45,"(2,2)",BL,21,502,6614
45,"(2,2)",BL,22,506,6605
45,"(3,3)",BR,22,555,6678
45,"(3,3)",BR,21,563,6686
45,"(3,3)",BR,23,566,6684
45,"(4,4)",TR,43,604,6743
45,"(4,4)",TR,41,606,6736
45,"(4,4)",TR,21,614,6747
45,"(5,5)",TR,90,662,6798
45,"(5,5)",TR,41,669,6803
45,"(5,5)",TR,81,673,6809
46,"(0,0)",TL,41,364,6852
46,"(0,0)",TL,41,369,6840
46,"(0,0)",TL,90,371,6845
46,"(1,1)",TL,42,420,6900
46,"(1,1)",TL,43,427,6912
46,"(1,1)",TL,42,430,6909
46,"(2,2)",BR,81,495,6988
46,"(2,2)",BR,23,502,6984
46,"(2,2)",BR,81,505,6977
46,"(3,3)",BR,90,556,7041
46,"(3,3)",BR,43,562,7049
46,"(3,3)",BR,42,567,7039
46,"(4,4)",TL,21,600,7088
46,"(4,4)",TL,21,608,7080
46,"(4,4)",TL,43,610,7093
46,"(5,5)",TL,42,661,7148
46,"(5,5)",TL,42,666,7153
46,"(5,5)",TL,81,673,7143
56,"(0,0)",TL,0,722,725
56,"(0,0)",TL,0,728,731
56,"(0,0)",TL,0,733,721
56,"(1,1)",BR,21,795,801
56,"(1,1)",BR,41,800,807
56,"(1,1)",BR,81,809,797
56,"(2,2)",BR,81,855,859
56,"(2,2)",BR,81,864,864
56,"(2,2)",BR,43,868,867
56,"(3,3)",TR,43,900,917
56,"(3,3)",TR,41,908,924
56,"(3,3)",TR,41,914,928
56,"(4,4)",TR,41,961,977
56,"(4,4)",TR,43,967,980
56,"(4,4)",TR,43,970,985
56,"(5,5)",TR,41,1021,1045
56,"(5,5)",TR,41,1026,1035
56,"(5,5)",TR,52,1030,1044
57,"(0,0)",BR,43,736,1098
57,"(0,0)",BR,42,744,1108
57,"(0,0)",BR,43,749,1103
57,"(1,1)",BL,41,798,1140
57,"(1,1)",BL,43,804,1154
57,"(1,1)",BL,43,806,1147
57,"(2,2)",BL,43,859,1202
57,"(2,2)",BL,24,862,1210
57,"(2,2)",BL,24,866,1209
57,"(3,3)",TR,43,902,1279
57,"(3,3)",TR,41,908,1281
57,"(3,3)",TR,43,913,1288
57,"(4,4)",BR,41,975,1348
57,"(4,4)",BR,43,984,1338
57,"(4,4)",BR,41,989,1340
57,"(5,5)",BL,43,1037,1384
57,"(5,5)",BL,43,1041,1386
57,"(5,5)",BL,52,1047,1394
58,"(0,0)",TR,41,724,1465
58,"(0,0)",TR,41,727,1462
58,"(0,0)",TR,42,734,1456
58,"(1,1)",BL,42,797,1507
58,"(1,1)",BL,43,804,1501
58,"(1,1)",BL,41,808,1513
58,"(2,2)",BR,22,858,1589
58,"(2,2)",BR,41,860,1583
58,"(2,2)",BR,43,869,1577
58,"(3,3)",BL,43,919,1631
58,"(3,3)",BL,43,921,1622
58,"(3,3)",BL,41,926,1629
58,"(4,4)",BR,43,975,1705
58,"(4,4)",BR,42,982,1698
58,"(4,4)",BR,41,985,1701
58,"(5,5)",TL,81,1024,1748
58,"(5,5)",TL,43,1029,1744
58,"(5,5)",TL,81,1033,1751
59,"(0,0)",TR,11,721,1819
59,"(0,0)",TR,11,725,1822
59,"(0,0)",TR,11,732,1827
59,"(1,1)",TR,43,780,1888
59,"(1,1)",TR,43,788,1877
59,"(1,1)",TR,43,791,1880
59,"(2,2)",BL,42,855,1923
59,"(2,2)",BL,43,863,1925
59,"(2,2)",BL,43,867,1932
59,"(3,3)",TL,81,901,1991
59,"(3,3)",TL,81,906,1986
59,"(3,3)",TL,41,912,1983
59,"(4,4)",BR,43,978,2057
59,"(4,4)",BR,21,984,2066
59,"(4,4)",BR,42,985,2062
59,"(5,5)",BR,82,1035,2128
59,"(5,5)",BR,42,1043,2118
59,"(5,5)",BR,22,1046,2120
60,"(0,0)",TL,43,722,2173
60,"(0,0)",TL,41,728,2164
60,"(0,0)",TL,21,732,2167
60,"(1,1)",TL,41,782,2221
60,"(1,1)",TL,43,789,2230
60,"(1,1)",TL,43,790,2225
60,"(2,2)",BL,41,858,2283
60,"(2,2)",BL,90,864,2285
60,"(2,2)",BL,43,867,2290
60,"(3,3)",TL,43,901,2344
60,"(3,3)",TL,43,908,2350
60,"(3,3)",TL,43,911,2348
60,"(4,4)",TL,42,963,2407
60,"(4,4)",TL,43,965,2403
60,"(4,4)",TL,41,973,2413
60,"(5,5)",TL,42,1021,2462
60,"(5,5)",TL,41,1027,2471
60,"(5,5)",TL,42,1033,2468
61,"(0,0)",TR,90,723,2540
61,"(0,0)",TR,43,727,2549
61,"(0,0)",TR,90,730,2537
61,"(1,1)",BR,81,796,2602
61,"(1,1)",BR,81,801,2599
61,"(1,1)",BR,41,807,2605
61,"(2,2)",TR,42,841,2655
61,"(2,2)",TR,42,846,2669
61,"(2,2)",TR,42,850,2664
61,"(3,3)",BL,81,919,2701
61,"(3,3)",BL,23,921,2714
61,"(3,3)",BL,90,928,2705
61,"(4,4)",BL,41,977,2769
61,"(4,4)",BL,41,980,2771
61,"(4,4)",BL,81,987,2763
61,"(5,5)",TL,42,1022,2826
61,"(5,5)",TL,42,1025,2821
61,"(5,5)",TL,90,1032,2832
62,"(0,0)",BR,90,739,2901
62,"(0,0)",BR,42,743,2908
62,"(0,0)",BR,81,746,2896
62,"(1,1)",BR,11,797,2959
62,"(1,1)",BR,82,804,2968
62,"(1,1)",BR,11,808,2960
62,"(2,2)",TR,42,842,3020
62,"(2,2)",TR,42,848,3027
62,"(2,2)",TR,43,853,3018
62,"(3,3)",TL,43,900,3068
62,"(3,3)",TL,41,907,3074
62,"(3,3)",TL,43,911,3061
62,"(4,4)",TL,42,963,3126
62,"(4,4)",TL,43,966,3130
62,"(4,4)",TL,43,974,3123
62,"(5,5)",BL,42,1036,3181
62,"(5,5)",BL,43,1044,3189
62,"(5,5)",BL,41,1045,3192
63,"(0,0)",TR,41,721,3261
63,"(0,0)",TR,41,726,3266
63,"(0,0)",TR,43,732,3258
63,"(1,1)",BR,43,799,3320
63,"(1,1)",BR,43,804,3325
63,"(1,1)",BR,22,809,3318
63,"(2,2)",TR,42,844,3386
63,"(2,2)",TR,90,846,3375
63,"(2,2)",TR,42,853,3382
63,"(3,3)",TR,21,901,3440
63,"(3,3)",TR,43,909,3447
63,"(3,3)",TR,43,912,3436
63,"(4,4)",TR,42,964,3505
63,"(4,4)",TR,42,966,3496
63,"(4,4)",TR,90,970,3503
63,"(5,5)",BL,21,1039,3542
63,"(5,5)",BL,43,1041,3552
63,"(5,5)",BL,81,1046,3547
64,"(0,0)",TL,90,723,3614
64,"(0,0)",TL,42,726,3606
64,"(0,0)",TL,90,731,3604
64,"(1,1)",TL,42,782,3672
64,"(1,1)",TL,42,787,3660
64,"(1,1)",TL,71,790,3666
64,"(2,2)",TL,90,840,3723
64,"(2,2)",TL,42,847,3731
64,"(2,2)",TL,42,850,3725
64,"(3,3)",TL,90,900,3783
64,"(3,3)",TL,41,905,3794
64,"(3,3)",TL,41,910,3788
64,"(4,4)",TL,42,960,3846
64,"(4,4)",TL,41,969,3842
64,"(4,4)",TL,42,972,3851
64,"(5,5)",TR,43,1024,3923
64,"(5,5)",TR,42,1026,3929
64,"(5,5)",TR,41,1034,3916
65,"(0,0)",TL,43,721,3969
65,"(0,0)",TL,43,728,3961
65,"(0,0)",TL,42,734,3974
65,"(1,1)",BR,42,797,4038
65,"(1,1)",BR,42,803,4045
65,"(1,1)",BR,42,807,4040
65,"(2,2)",TL,43,844,4093
65,"(2,2)",TL,43,847,4081
65,"(2,2)",TL,42,852,4085
65,"(3,3)",TR,21,903,4164
65,"(3,3)",TR,43,905,4167
65,"(3,3)",TR,43,913,4156
65,"(4,4)",TL,41,961,4213
65,"(4,4)",TL,42,969,4203
65,"(4,4)",TL,43,971,4207
65,"(5,5)",TL,43,1023,4273
65,"(5,5)",TL,42,1029,4266
65,"(5,5)",TL,43,1034,4262
66,"(0,0)",BR,43,738,4347
66,"(0,0)",BR,43,741,4337
66,"(0,0)",BR,43,747,4340
66,"(1,1)",TR,22,780,4406
66,"(1,1)",TR,42,787,4399
66,"(1,1)",TR,22,792,4403
66,"(2,2)",TL,42,843,4448
66,"(2,2)",TL,43,847,4453
66,"(2,2)",TL,43,853,4444
66,"(3,3)",BR,43,918,4529
66,"(3,3)",BR,41,922,4524
66,"(3,3)",BR,43,928,4516
66,"(4,4)",BR,43,976,4576
66,"(4,4)",BR,43,980,4587
66,"(4,4)",BR,43,985,4583
66,"(5,5)",TL,42,1024,4622
66,"(5,5)",TL,42,1025,4629
66,"(5,5)",TL,42,1031,4631
67,"(0,0)",TR,90,724,4696
67,"(0,0)",TR,43,725,4703
67,"(0,0)",TR,43,734,4706
67,"(1,1)",TR,42,780,4763
67,"(1,1)",TR,42,789,4755
67,"(1,1)",TR,42,794,4769
67,"(2,2)",BL,43,859,4811
67,"(2,2)",BL,42,863,4807
67,"(2,2)",BL,21,866,4801
67,"(3,3)",BR,21,919,4879
67,"(3,3)",BR,42,921,4886
67,"(3,3)",BR,42,925,4884
67,"(4,4)",TR,71,963,4941
67,"(4,4)",TR,43,965,4935
67,"(4,4)",TR,90,974,4949
67,"(5,5)",TR,41,1021,5006
67,"(5,5)",TR,42,1025,4996
67,"(5,5)",TR,43,1033,5004
68,"(0,0)",BR,43,737,5056
68,"(0,0)",BR,41,741,5069
68,"(0,0)",BR,43,747,5064
68,"(1,1)",BR,41,799,5120
68,"(1,1)",BR,41,802,5118
68,"(1,1)",BR,41,807,5125
68,"(2,2)",BL,41,858,5174
68,"(2,2)",BL,43,864,5168
68,"(2,2)",BL,42,868,5163
68,"(3,3)",TR,21,900,5239
68,"(3,3)",TR,81,908,5246
68,"(3,3)",TR,90,914,5240
68,"(4,4)",TR,42,964,5301
68,"(4,4)",TR,41,969,5297
68,"(4,4)",TR,43,970,5305
68,"(5,5)",TR,41,1020,5367
68,"(5,5)",TR,23,1025,5360
68,"(5,5)",TR,22,1030,5356
71,"(0,0)",BR,0,737,6138
71,"(0,0)",BR,0,742,6147
71,"(0,0)",BR,0,748,6143
71,"(1,1)",TR,21,781,6208
71,"(1,1)",TR,41,787,6200
71,"(1,1)",TR,41,794,6196
71,"(2,2)",TR,23,844,6265
71,"(2,2)",TR,22,849,6263
71,"(2,2)",TR,23,850,6259
71,"(3,3)",BL,22,915,6310
71,"(3,3)",BL,41,923,6305
71,"(3,3)",BL,23,925,6300
71,"(4,4)",TR,21,963,6377
71,"(4,4)",TR,23,967,6380
71,"(4,4)",TR,41,971,6385
71,"(5,5)",TR,42,1021,6448
71,"(5,5)",TR,21,1026,6439
71,"(5,5)",TR,21,1034,6441
72,"(0,0)",BR,24,739,6496
72,"(0,0)",BR,24,744,6504
72,"(0,0)",BR,24,746,6507
72,"(1,1)",BL,22,797,6548
72,"(1,1)",BL,23,800,6542
72,"(1,1)",BL,23,805,6553
72,"(2,2)",TR,23,844,6618
72,"(2,2)",TR,24,846,6626
72,"(2,2)",TR,41,851,6622
72,"(3,3)",TR,23,902,6682
72,"(3,3)",TR,23,906,6678
72,"(3,3)",TR,23,914,6687
72,"(4,4)",BR,42,977,6735
72,"(4,4)",BR,42,982,6749
72,"(4,4)",BR,41,986,6741
72,"(5,5)",TR,42,1023,6797
72,"(5,5)",TR,43,1028,6808
72,"(5,5)",TR,41,1033,6803
73,"(0,0)",BL,42,738,6847
73,"(0,0)",BL,21,743,6850
73,"(0,0)",BL,21,745,6842
73,"(1,1)",BL,41,797,6901
73,"(1,1)",BL,90,803,6912
73,"(1,1)",BL,41,808,6908
73,"(2,2)",BR,43,858,6977
73,"(2,2)",BR,42,861,6983
73,"(2,2)",BR,43,868,6988
73,"(3,3)",TL,43,903,7023
73,"(3,3)",TL,43,909,7034
73,"(3,3)",TL,42,914,7028
73,"(4,4)",BR,90,978,7097
73,"(4,4)",BR,21,980,7109
73,"(4,4)",BR,43,987,7102
73,"(5,5)",TL,90,1023,7146
73,"(5,5)",TL,23,1026,7153
73,"(5,5)",TL,41,1031,7144
74,"(0,0)",BL,43,737,7200
74,"(0,0)",BL,41,742,7205
74,"(0,0)",BL,43,748,7210
74,"(1,1)",TL,41,783,7263
74,"(1,1)",TL,43,789,7268
74,"(1,1)",TL,52,794,7273
74,"(2,2)",TL,90,843,7328
74,"(2,2)",TL,21,847,7322
74,"(2,2)",TL,43,850,7332
74,"(3,3)",BR,81,917,7400
74,"(3,3)",BR,81,922,7405
74,"(3,3)",BR,81,929,7397
74,"(4,4)",TR,81,961,7466
74,"(4,4)",TR,81,965,7463
74,"(4,4)",TR,90,972,7458
74,"(5,5)",TL,81,1023,7513
74,"(5,5)",TL,43,1029,7504
74,"(5,5)",TL,22,1033,7505
83,"(0,0)",BR,41,1095,743
83,"(0,0)",BR,41,1101,739
83,"(0,0)",BR,43,1105,748
83,"(1,1)",BL,41,1159,786
83,"(1,1)",BL,41,1161,784
83,"(1,1)",BL,41,1169,792
83,"(2,2)",TL,41,1202,852
83,"(2,2)",TL,21,1208,842
83,"(2,2)",TL,41,1212,849
83,"(3,3)",BR,81,1276,916
83,"(3,3)",BR,41,1280,925
83,"(3,3)",BR,43,1285,921
83,"(4,4)",BR,95,1338,983
83,"(4,4)",BR,11,1344,976
83,"(4,4)",BR,43,1346,987
83,"(5,5)",TR,41,1382,1038
83,"(5,5)",TR,52,1388,1040
83,"(5,5)",TR,41,1394,1047
84,"(0,0)",BL,41,1095,1091
84,"(0,0)",BL,41,1100,1082
84,"(0,0)",BL,43,1106,1089
84,"(1,1)",TL,24,1140,1147
84,"(1,1)",TL,82,1147,1151
84,"(1,1)",TL,81,1152,1140
84,"(2,2)",BL,81,1217,1200
84,"(2,2)",BL,41,1220,1213
84,"(2,2)",BL,21,1225,1208
84,"(3,3)",TL,41,1262,1261
84,"(3,3)",TL,41,1265,1269
84,"(3,3)",TL,43,1272,1271
84,"(4,4)",BR,43,1337,1346
84,"(4,4)",BR,41,1343,1342
84,"(4,4)",BR,90,1348,1336
84,"(5,5)",TR,43,1384,1400
84,"(5,5)",TR,43,1389,1398
84,"(5,5)",TR,41,1391,1405
85,"(0,0)",TL,43,1082,1446
85,"(0,0)",TL,43,1086,1452
85,"(0,0)",TL,42,1090,1440
85,"(1,1)",BR,43,1155,1525
85,"(1,1)",BR,41,1160,1515
85,"(1,1)",BR,43,1165,1523
85,"(2,2)",TR,43,1202,1578
85,"(2,2)",TR,43,1207,1583
85,"(2,2)",TR,41,1212,1586
85,"(3,3)",BR,43,1278,1641
85,"(3,3)",BR,90,1284,1635
85,"(3,3)",BR,43,1285,1647
85,"(4,4)",BR,41,1335,1705
85,"(4,4)",BR,43,1341,1701
85,"(4,4)",BR,43,1345,1696
85,"(5,5)",TL,43,1380,1754
85,"(5,5)",TL,81,1385,1742
85,"(5,5)",TL,81,1390,1749
86,"(0,0)",BR,43,1095,1817
86,"(0,0)",BR,43,1102,1826
86,"(0,0)",BR,41,1106,1822
86,"(1,1)",BR,81,1158,1883
86,"(1,1)",BR,43,1162,1875
86,"(1,1)",BR,81,1165,1887
86,"(2,2)",TL,41,1201,1934
86,"(2,2)",TL,43,1207,1923
86,"(2,2)",TL,43,1212,1927
86,"(3,3)",BR,43,1279,1997
86,"(3,3)",BR,43,1281,2001
86,"(3,3)",BR,41,1287,2007
86,"(4,4)",BL,21,1338,2047
86,"(4,4)",BL,41,1341,2041
86,"(4,4)",BL,11,1348,2051
86,"(5,5)",BL,43,1396,2113
86,"(5,5)",BL,41,1400,2109
86,"(5,5)",BL,81,1409,2102
87,"(0,0)",TR,43,1082,2179
87,"(0,0)",TR,43,1085,2187
87,"(0,0)",TR,43,1093,2182
87,"(1,1)",BR,41,1156,2249
87,"(1,1)",BR,43,1164,2237
87,"(1,1)",BR,41,1168,2242
87,"(2,2)",TL,42,1201,2284
87,"(2,2)",TL,41,1209,2291
87,"(2,2)",TL,42,1214,2287
87,"(3,3)",BL,41,1278,2344
87,"(3,3)",BL,41,1283,2345
87,"(3,3)",BL,42,1287,2351
87,"(4,4)",TL,81,1320,2400
87,"(4,4)",TL,43,1329,2408
87,"(4,4)",TL,90,1332,2410
87,"(5,5)",TR,41,1384,2485
87,"(5,5)",TR,41,1385,2484
87,"(5,5)",TR,41,1394,2475
88,"(0,0)",TL,41,1083,2531
88,"(0,0)",TL,82,1086,2524
88,"(0,0)",TL,81,1094,2526
88,"(1,1)",BR,24,1159,2603
88,"(1,1)",BR,24,1162,2597
88,"(1,1)",BR,24,1169,2606
88,"(2,2)",BR,41,1216,2667
88,"(2,2)",BR,41,1223,2655
88,"(2,2)",BR,43,1228,2660
88,"(3,3)",TL,41,1261,2709
88,"(3,3)",TL,81,1267,2714
88,"(3,3)",TL,41,1272,2703
88,"(4,4)",TR,42,1322,2783
88,"(4,4)",TR,43,1327,2777
88,"(4,4)",TR,90,1333,2786
88,"(5,5)",TL,43,1380,2834
88,"(5,5)",TL,43,1385,2821
88,"(5,5)",TL,41,1390,2827
89,"(0,0)",TR,11,1083,2903
89,"(0,0)",TR,41,1089,2896
89,"(0,0)",TR,11,1091,2906
89,"(1,1)",BL,43,1156,2942
89,"(1,1)",BL,41,1162,2952
89,"(1,1)",BL,41,1169,2948
89,"(2,2)",TL,43,1201,3010
89,"(2,2)",TL,43,1208,3009
89,"(2,2)",TL,43,1214,3002
89,"(3,3)",BR,43,1275,3078
89,"(3,3)",BR,43,1280,3083
89,"(3,3)",BR,21,1287,3087
89,"(4,4)",TR,41,1324,3149
89,"(4,4)",TR,41,1326,3137
89,"(4,4)",TR,21,1330,3142
89,"(5,5)",TL,43,1381,3183
89,"(5,5)",TL,41,1385,3194
89,"(5,5)",TL,43,1390,3187
90,"(0,0)",TR,43,1083,3261
90,"(0,0)",TR,42,1086,3267
90,"(0,0)",TR,42,1094,3255
90,"(1,1)",BL,42,1155,3307
90,"(1,1)",BL,42,1160,3310
90,"(1,1)",BL,90,1169,3303
90,"(2,2)",TL,43,1202,3363
90,"(2,2)",TL,43,1208,3374
90,"(2,2)",TL,71,1210,3367
90,"(3,3)",BL,81,1278,3426
90,"(3,3)",BL,81,1280,3433
90,"(3,3)",BL,43,1287,3420
90,"(4,4)",BL,11,1336,3490
90,"(4,4)",BL,95,1343,3488
90,"(4,4)",BL,90,1348,3484
90,"(5,5)",TL,90,1383,3545
90,"(5,5)",TL,43,1385,3550
90,"(5,5)",TL,42,1394,3541
91,"(0,0)",BR,22,1096,3625
91,"(0,0)",BR,41,1103,3624
91,"(0,0)",BR,21,1108,3616
91,"(1,1)",TR,71,1144,3682
91,"(1,1)",TR,43,1149,3679
91,"(1,1)",TR,43,1154,3689
91,"(2,2)",TR,43,1202,3740
91,"(2,2)",TR,42,1209,3736
91,"(2,2)",TR,43,1212,3745
91,"(3,3)",TL,41,1263,3787
91,"(3,3)",TL,43,1269,3780
91,"(3,3)",TL,41,1271,3794
91,"(4,4)",BL,43,1338,3842
91,"(4,4)",BL,43,1344,3851
91,"(4,4)",BL,41,1348,3846
91,"(5,5)",BL,42,1399,3906
91,"(5,5)",BL,90,1403,3901
91,"(5,5)",BL,90,1407,3914
92,"(0,0)",BR,21,1099,3978
92,"(0,0)",BR,42,1102,3983
92,"(0,0)",BR,42,1105,3988
92,"(1,1)",TR,41,1142,4048
92,"(1,1)",TR,22,1145,4041
92,"(1,1)",TR,22,1153,4036
92,"(2,2)",BL,90,1215,4090
92,"(2,2)",BL,81,1222,4081
92,"(2,2)",BL,22,1226,4087
92,"(3,3)",BL,90,1279,4149
92,"(3,3)",BL,42,1284,4152
92,"(3,3)",BL,21,1285,4140
92,"(4,4)",BL,90,1336,4208
92,"(4,4)",BL,42,1340,4213
92,"(4,4)",BL,90,1346,4200
92,"(5,5)",BL,41,1399,4263
92,"(5,5)",BL,43,1403,4270
92,"(5,5)",BL,90,1408,4266
93,"(0,0)",TR,42,1082,4347
93,"(0,0)",TR,90,1089,4341
93,"(0,0)",TR,81,1091,4336
93,"(1,1)",BR,43,1158,4408
93,"(1,1)",BR,43,1162,4397
93,"(1,1)",BR,90,1169,4402
93,"(2,2)",TR,42,1203,4460
93,"(2,2)",TR,43,1206,4456
93,"(2,2)",TR,41,1212,4469
93,"(3,3)",TR,52,1261,4520
93,"(3,3)",TR,52,1265,4528
93,"(3,3)",TR,90,1271,4517
93,"(4,4)",BL,23,1335,4564
93,"(4,4)",BL,22,1341,4565
93,"(4,4)",BL,43,1346,4570
93,"(5,5)",BR,11,1397,4642
93,"(5,5)",BR,41,1402,4648
93,"(5,5)",BR,42,1409,4638
94,"(0,0)",BL,41,1096,4681
94,"(0,0)",BL,41,1101,4688
94,"(0,0)",BL,43,1106,4690
94,"(1,1)",TL,43,1141,4750
94,"(1,1)",TL,41,1148,4743
94,"(1,1)",TL,41,1153,4747
94,"(2,2)",BL,24,1219,4811
94,"(2,2)",BL,24,1220,4809
94,"(2,2)",BL,22,1226,4804
94,"(3,3)",TL,24,1264,4864
94,"(3,3)",TL,24,1267,4873
94,"(3,3)",TL,23,1270,4868
94,"(4,4)",TL,22,1324,4921
94,"(4,4)",TL,22,1325,4928
94,"(4,4)",TL,24,1330,4933
94,"(5,5)",BR,23,1396,4996
94,"(5,5)",BR,23,1403,5003
94,"(5,5)",BR,21,1408,5007
95,"(0,0)",BR,11,1097,5060
95,"(0,0)",BR,22,1101,5067
95,"(0,0)",BR,43,1109,5057
95,"(1,1)",BR,71,1155,5120
95,"(1,1)",BR,81,1162,5125
95,"(1,1)",BR,42,1168,5117
95,"(2,2)",BR,43,1219,5182
95,"(2,2)",BR,43,1224,5179
95,"(2,2)",BR,81,1226,5189
95,"(3,3)",TL,41,1263,5234
95,"(3,3)",TL,42,1266,5221
95,"(3,3)",TL,81,1270,5229
95,"(4,4)",TR,81,1324,5309
95,"(4,4)",TR,23,1325,5296
95,"(4,4)",TR,22,1332,5304
95,"(5,5)",TR,22,1383,5355
95,"(5,5)",TR,21,1389,5360
95,"(5,5)",TR,42,1394,5369
96,"(0,0)",BR,24,1098,5419
96,"(0,0)",BR,22,1104,5420
96,"(0,0)",BR,23,1106,5428
96,"(1,1)",BR,81,1155,5479
96,"(1,1)",BR,95,1163,5488
96,"(1,1)",BR,90,1169,5481
96,"(2,2)",BR,41,1216,5539
96,"(2,2)",BR,41,1221,5543
96,"(2,2)",BR,22,1227,5545
96,"(3,3)",TL,22,1264,5589
96,"(3,3)",TL,43,1265,5580
96,"(3,3)",TL,22,1273,5593
96,"(4,4)",BR,23,1335,5666
96,"(4,4)",BR,81,1340,5660
96,"(4,4)",BR,23,1349,5659
96,"(5,5)",TL,22,1382,5707
96,"(5,5)",TL,23,1385,5714
96,"(5,5)",TL,90,1390,5703
97,"(0,0)",BR,42,1095,5775
97,"(0,0)",BR,42,1101,5786
97,"(0,0)",BR,42,1109,5782
97,"(1,1)",BR,41,1157,5842
97,"(1,1)",BR,43,1163,5849
97,"(1,1)",BR,90,1167,5839
97,"(2,2)",TR,22,1204,5907
97,"(2,2)",TR,90,1209,5897
97,"(2,2)",TR,90,1212,5902
97,"(3,3)",BR,90,1278,5967
97,"(3,3)",BR,90,1280,5956
97,"(3,3)",BR,42,1289,5960
97,"(4,4)",TR,23,1321,6024
97,"(4,4)",TR,42,1327,6025
97,"(4,4)",TR,41,1330,6015
97,"(5,5)",TR,42,1382,6083
97,"(5,5)",TR,21,1385,6086
97,"(5,5)",TR,42,1393,6077
98,"(0,0)",BL,23,1099,6134
98,"(0,0)",BL,22,1104,6122
98,"(0,0)",BL,23,1109,6125
98,"(1,1)",BR,11,1157,6205
98,"(1,1)",BR,23,1163,6200
98,"(1,1)",BR,23,1165,6199
98,"(2,2)",TR,22,1204,6266
98,"(2,2)",TR,24,1208,6259
98,"(2,2)",TR,22,1214,6262
98,"(3,3)",BR,22,1275,6321
98,"(3,3)",BR,21,1283,6327
98,"(3,3)",BR,23,1286,6319
98,"(4,4)",BL,22,1338,6368
98,"(4,4)",BL,21,1340,6361
98,"(4,4)",BL,22,1346,6373
98,"(5,5)",TR,22,1380,6438
98,"(5,5)",TR,22,1385,6442
98,"(5,5)",TR,23,1390,6446
99,"(0,0)",BL,21,1098,6487
99,"(0,0)",BL,21,1101,6492
99,"(0,0)",BL,90,1107,6482
99,"(1,1)",TR,23,1141,6562
99,"(1,1)",TR,41,1145,6555
99,"(1,1)",TR,23,1150,6568
99,"(2,2)",BL,23,1215,6608
99,"(2,2)",BL,23,1223,6613
99,"(2,2)",BL,22,1228,6600
99,"(3,3)",BR,23,1279,6679
99,"(3,3)",BR,22,1283,6686
99,"(3,3)",BR,21,1287,6684
99,"(4,4)",TR,90,1320,6745
99,"(4,4)",TR,90,1328,6738
99,"(4,4)",TR,90,1332,6743
99,"(5,5)",BL,24,1395,6794
99,"(5,5)",BL,90,1403,6782
99,"(5,5)",BL,90,1407,6787
100,"(0,0)",TR,43,1084,6867
100,"(0,0)",TR,95,1089,6857
100,"(0,0)",TR,90,1091,6861
100,"(1,1)",BL,11,1156,6909
100,"(1,1)",BL,42,1160,6903
100,"(1,1)",BL,90,1165,6910
100,"(2,2)",BL,21,1217,6970
100,"(2,2)",BL,22,1223,6962
100,"(2,2)",BL,43,1229,6969
100,"(3,3)",TR,24,1262,7048
100,"(3,3)",TR,23,1266,7041
100,"(3,3)",TR,22,1272,7036
100,"(4,4)",BL,22,1337,7093
100,"(4,4)",BL,22,1341,7084
100,"(4,4)",BL,23,1348,7087
100,"(5,5)",BR,21,1398,7160
100,"(5,5)",BR,23,1403,7168
100,"(5,5)",BR,24,1409,7158
110,"(0,0)",TR,43,1440,747
110,"(0,0)",TR,81,1448,743
110,"(0,0)",TR,81,1452,738
110,"(1,1)",TL,41,1501,780
110,"(1,1)",TL,21,1508,792
110,"(1,1)",TL,22,1510,788
110,"(2,2)",BL,41,1579,841
110,"(2,2)",BL,41,1580,852
110,"(2,2)",BL,22,1588,847
110,"(3,3)",BL,23,1636,903
110,"(3,3)",BL,23,1640,906
110,"(3,3)",BL,81,1646,911
110,"(4,4)",BL,41,1697,974
110,"(4,4)",BL,23,1700,966
110,"(4,4)",BL,81,1708,960
110,"(5,5)",TL,41,1741,1020
110,"(5,5)",TL,41,1748,1034
110,"(5,5)",TL,41,1754,1029
111,"(0,0)",TL,41,1442,1089
111,"(0,0)",TL,52,1447,1081
111,"(0,0)",TL,41,1453,1094
111,"(1,1)",BR,21,1519,1166
111,"(1,1)",BR,43,1521,1157
111,"(1,1)",BR,43,1525,1163
111,"(2,2)",TL,43,1560,1206
111,"(2,2)",TL,41,1565,1212
111,"(2,2)",TL,41,1573,1201
111,"(3,3)",TR,43,1620,1281
111,"(3,3)",TR,41,1627,1286
111,"(3,3)",TR,90,1634,1276
111,"(4,4)",BL,43,1698,1321
111,"(4,4)",BL,43,1702,1328
111,"(4,4)",BL,41,1706,1333
111,"(5,5)",BR,41,1756,1404
111,"(5,5)",BR,41,1760,1405
111,"(5,5)",BR,41,1769,1396
112,"(0,0)",BR,41,1456,1466
112,"(0,0)",BR,41,1460,1457
112,"(0,0)",BR,43,1465,1461
112,"(1,1)",BR,43,1516,1517
112,"(1,1)",BR,43,1521,1522
112,"(1,1)",BR,21,1529,1525
112,"(2,2)",TR,43,1564,1576
112,"(2,2)",TR,43,1569,1585
112,"(2,2)",TR,43,1572,1583
112,"(3,3)",BL,43,1638,1622
112,"(3,3)",BL,43,1643,1629
112,"(3,3)",BL,42,1645,1634
112,"(4,4)",TR,43,1682,1705
